Roll No,Name,Dept,Email,Phone,Branch,Program
22A95A0101_2728,Sarah Wilson_5484,CE_8438,sarah.w@example.com_1960,6543210999,Civil_1554,B.Tech_3544
21A91A0501_5335,John Doe_7461,CSE_8389,john.doe@example.com_3637,9876543302,Computer Science_9689,B.Tech_7867
21A91A0502_7988,Jane Smith_2726,ECE_5751,jane.smith@example.com_7251,8765432145,Electronics_1842,B.Tech_3202
21A91A0401_7497,Mike Johnson_5531,ME_5768,mike.j@example.com_7090,7654321197,Mechanical_5425,M.Tech_6323
22A95A0101_7647,Sarah Wilson_4734,CE_9492,sarah.w@example.com_6068,6543211072,Civil_8285,B.Tech_6158
22A95A0101_1953,Sarah Wilson_1370,CE_1615,sarah.w@example.com_4097,6543211042,Civil_9482,B.Tech_2656
21A91A0501_9773,John Doe_8893,CSE_1930,john.doe@example.com_4972,9876543226,Computer Science_4183,B.Tech_2379
22A95A0101_7187,Sarah Wilson_8172,CE_5477,sarah.w@example.com_8346,6543211030,Civil_5074,B.Tech_2191
21A91A0502_3301,Jane Smith_2192,ECE_2770,jane.smith@example.com_1239,8765432195,Electronics_9089,B.Tech_7433
21A91A0501_1834,John Doe_9839,CSE_4820,john.doe@example.com_1004,9876543259,Computer Science_9826,B.Tech_8955
21A91A0501_6610,John Doe_1826,CSE_4001,john.doe@example.com_8527,9876543226,Computer Science_1204,B.Tech_6251
21A91A0401_8348,Mike Johnson_8963,ME_2995,mike.j@example.com_2352,7654321106,Mechanical_1580,M.Tech_3770
22A95A0101_4314,Sarah Wilson_4031,CE_5478,sarah.w@example.com_4804,6543211086,Civil_3908,B.Tech_9716
21A91A0401_5282,Mike Johnson_4837,ME_9178,mike.j@example.com_8015,7654321121,Mechanical_2252,M.Tech_3684
21A91A0501_3474,John Doe_1747,CSE_7898,john.doe@example.com_6396,9876543303,Computer Science_6307,B.Tech_3426
21A91A0401_8429,Mike Johnson_2156,ME_5079,mike.j@example.com_6718,7654321134,Mechanical_2170,M.Tech_2183
21A91A0401_6560,Mike Johnson_1606,ME_5205,mike.j@example.com_7443,7654321168,Mechanical_2119,M.Tech_3475
21A91A0501_1744,John Doe_3590,CSE_1224,john.doe@example.com_2760,9876543211,Computer Science_8490,B.Tech_4028
21A91A1205_3497,David Brown_1778,IT_1988,david.b@example.com_9449,9988776716,Information Tech_3260,B.Tech_7865
22A95A0101_3963,Sarah Wilson_8729,CE_3099,sarah.w@example.com_5525,6543210992,Civil_5422,B.Tech_9029
21A91A0501_4647,John Doe_7981,CSE_2139,john.doe@example.com_9963,9876543290,Computer Science_7237,B.Tech_3533
21A91A0501_4025,John Doe_8649,CSE_7806,john.doe@example.com_5410,9876543228,Computer Science_5701,B.Tech_7117
21A91A1205_5690,David Brown_9699,IT_1229,david.b@example.com_3140,9988776690,Information Tech_6126,B.Tech_8811
21A91A0502_3583,Jane Smith_6573,ECE_2942,jane.smith@example.com_6672,8765432132,Electronics_5055,B.Tech_5656
21A91A0401_1060,Mike Johnson_6096,ME_4851,mike.j@example.com_9019,7654321140,Mechanical_1233,M.Tech_7869
21A91A0501_1596,John Doe_4118,CSE_9284,john.doe@example.com_2054,9876543233,Computer Science_1181,B.Tech_6924
21A91A0502_8564,Jane Smith_8152,ECE_2972,jane.smith@example.com_7573,8765432138,Electronics_1473,B.Tech_5375
21A91A1205_6369,David Brown_2000,IT_2873,david.b@example.com_9898,9988776687,Information Tech_3568,B.Tech_8976
21A91A0401_6753,Mike Johnson_2742,ME_5324,mike.j@example.com_1557,7654321123,Mechanical_6745,M.Tech_8917
21A91A0401_2729,Mike Johnson_8512,ME_7347,mike.j@example.com_5640,7654321112,Mechanical_4964,M.Tech_6822
21A91A0401_1482,Mike Johnson_2579,ME_5715,mike.j@example.com_1516,7654321161,Mechanical_1728,M.Tech_7641
21A91A1205_2342,David Brown_1649,IT_2307,david.b@example.com_3398,9988776723,Information Tech_8856,B.Tech_8356
21A91A1205_2706,David Brown_1376,IT_3644,david.b@example.com_6924,9988776673,Information Tech_2694,B.Tech_4073
21A91A0401_1604,Mike Johnson_7376,ME_2779,mike.j@example.com_5267,7654321184,Mechanical_6813,M.Tech_6450
22A95A0101_2652,Sarah Wilson_4049,CE_8103,sarah.w@example.com_2025,6543211034,Civil_3519,B.Tech_4434
21A91A1205_5988,David Brown_2057,IT_8817,david.b@example.com_5473,9988776749,Information Tech_6320,B.Tech_2365
21A91A0501_4180,John Doe_2202,CSE_4277,john.doe@example.com_2606,9876543299,Computer Science_7415,B.Tech_7501
21A91A1205_8407,David Brown_6477,IT_1431,david.b@example.com_6093,9988776732,Information Tech_6653,B.Tech_9575
21A91A0502_6963,Jane Smith_9196,ECE_4151,jane.smith@example.com_5555,8765432206,Electronics_5288,B.Tech_3897
21A91A0502_7997,Jane Smith_5158,ECE_9230,jane.smith@example.com_3869,8765432194,Electronics_3598,B.Tech_3254
22A95A0101_3876,Sarah Wilson_7960,CE_6130,sarah.w@example.com_7763,6543211062,Civil_5333,B.Tech_9873
22A95A0101_5478,Sarah Wilson_3183,CE_8056,sarah.w@example.com_3039,6543210989,Civil_5788,B.Tech_1125
21A91A1205_3937,David Brown_7211,IT_9046,david.b@example.com_8237,9988776724,Information Tech_2645,B.Tech_8065
21A91A0502_2889,Jane Smith_3115,ECE_2725,jane.smith@example.com_1790,8765432153,Electronics_2548,B.Tech_1670
21A91A0502_3338,Jane Smith_1381,ECE_8268,jane.smith@example.com_3721,8765432127,Electronics_5614,B.Tech_1103
21A91A0501_6487,John Doe_5500,CSE_1190,john.doe@example.com_9179,9876543224,Computer Science_5086,B.Tech_5994
22A95A0101_4288,Sarah Wilson_7980,CE_9990,sarah.w@example.com_2424,6543211009,Civil_9653,B.Tech_1426
21A91A0501_9973,John Doe_8062,CSE_7926,john.doe@example.com_5573,9876543243,Computer Science_6728,B.Tech_7659
21A91A0502_3408,Jane Smith_4817,ECE_7427,jane.smith@example.com_2759,8765432143,Electronics_6612,B.Tech_7053
21A91A0501_5010,John Doe_2231,CSE_1130,john.doe@example.com_6030,9876543227,Computer Science_1708,B.Tech_3239
22A95A0101_9347,Sarah Wilson_7314,CE_3326,sarah.w@example.com_6368,6543211020,Civil_3911,B.Tech_9663
22A95A0101_5155,Sarah Wilson_1005,CE_5488,sarah.w@example.com_8707,6543210996,Civil_8338,B.Tech_2597
21A91A0401_7669,Mike Johnson_6581,ME_1915,mike.j@example.com_5663,7654321137,Mechanical_9473,M.Tech_9157
21A91A0501_2162,John Doe_9696,CSE_9861,john.doe@example.com_3192,9876543291,Computer Science_1397,B.Tech_1048
21A91A0401_5096,Mike Johnson_5037,ME_8571,mike.j@example.com_9209,7654321187,Mechanical_9271,M.Tech_8655
21A91A0502_3014,Jane Smith_1129,ECE_1893,jane.smith@example.com_2093,8765432163,Electronics_2111,B.Tech_2824
22A95A0101_2042,Sarah Wilson_7010,CE_3056,sarah.w@example.com_2736,6543211054,Civil_6264,B.Tech_5229
22A95A0101_2337,Sarah Wilson_5971,CE_5816,sarah.w@example.com_7505,6543210993,Civil_3109,B.Tech_1613
21A91A0502_1271,Jane Smith_4016,ECE_7839,jane.smith@example.com_4523,8765432137,Electronics_7273,B.Tech_8032
21A91A0502_4289,Jane Smith_9790,ECE_8534,jane.smith@example.com_4918,8765432183,Electronics_1542,B.Tech_7508
21A91A0501_3581,John Doe_1325,CSE_5316,john.doe@example.com_2353,9876543244,Computer Science_3496,B.Tech_9881
21A91A0501_5144,John Doe_1163,CSE_1203,john.doe@example.com_9940,9876543296,Computer Science_8379,B.Tech_6636
21A91A1205_2552,David Brown_4788,IT_2453,david.b@example.com_3564,9988776702,Information Tech_6846,B.Tech_5305
21A91A0401_1165,Mike Johnson_3105,ME_1770,mike.j@example.com_1944,7654321169,Mechanical_5781,M.Tech_2892
21A91A1205_2949,David Brown_5946,IT_8581,david.b@example.com_5971,9988776723,Information Tech_7358,B.Tech_2300
21A91A0401_3478,Mike Johnson_8403,ME_2920,mike.j@example.com_4979,7654321159,Mechanical_1002,M.Tech_9969
21A91A1205_5630,David Brown_5815,IT_6526,david.b@example.com_9289,9988776664,Information Tech_7867,B.Tech_1320
21A91A0502_8621,Jane Smith_3442,ECE_6836,jane.smith@example.com_5514,8765432119,Electronics_1206,B.Tech_9112
21A91A1205_8593,David Brown_7753,IT_5546,david.b@example.com_5693,9988776669,Information Tech_7123,B.Tech_2040
22A95A0101_6975,Sarah Wilson_8742,CE_1262,sarah.w@example.com_5465,6543210994,Civil_4150,B.Tech_8807
22A95A0101_7664,Sarah Wilson_3086,CE_7680,sarah.w@example.com_4915,6543211005,Civil_7008,B.Tech_3777
21A91A0502_4827,Jane Smith_4601,ECE_7451,jane.smith@example.com_7105,8765432163,Electronics_2534,B.Tech_3603
22A95A0101_5146,Sarah Wilson_1528,CE_2559,sarah.w@example.com_9342,6543211017,Civil_8816,B.Tech_9778
22A95A0101_2035,Sarah Wilson_3708,CE_9319,sarah.w@example.com_2299,6543211020,Civil_2742,B.Tech_3379
21A91A1205_3513,David Brown_3025,IT_7513,david.b@example.com_8140,9988776748,Information Tech_8634,B.Tech_4614
21A91A0401_4977,Mike Johnson_6094,ME_8144,mike.j@example.com_9608,7654321105,Mechanical_4465,M.Tech_1911
21A91A0501_6187,John Doe_1234,CSE_7990,john.doe@example.com_6407,9876543263,Computer Science_1538,B.Tech_3056
22A95A0101_5166,Sarah Wilson_3752,CE_6294,sarah.w@example.com_4695,6543210998,Civil_9640,B.Tech_8558
21A91A0501_9389,John Doe_8139,CSE_7236,john.doe@example.com_8179,9876543254,Computer Science_5712,B.Tech_4261
21A91A1205_4118,David Brown_1640,IT_2659,david.b@example.com_1037,9988776689,Information Tech_6301,B.Tech_1698
22A95A0101_1837,Sarah Wilson_1767,CE_5652,sarah.w@example.com_9331,6543211084,Civil_7850,B.Tech_2205
21A91A0501_5925,John Doe_4226,CSE_9753,john.doe@example.com_6946,9876543219,Computer Science_9180,B.Tech_2951
22A95A0101_6462,Sarah Wilson_3433,CE_7527,sarah.w@example.com_7991,6543211055,Civil_4535,B.Tech_6106
22A95A0101_5023,Sarah Wilson_4034,CE_3761,sarah.w@example.com_1450,6543211001,Civil_8283,B.Tech_1799
21A91A0401_3627,Mike Johnson_2982,ME_3147,mike.j@example.com_4790,7654321167,Mechanical_4081,M.Tech_1942
21A91A1205_9237,David Brown_3640,IT_3041,david.b@example.com_4935,9988776754,Information Tech_4939,B.Tech_4055
22A95A0101_9199,Sarah Wilson_6968,CE_2747,sarah.w@example.com_3262,6543211043,Civil_6774,B.Tech_9056
22A95A0101_3547,Sarah Wilson_8666,CE_9886,sarah.w@example.com_8393,6543211020,Civil_6339,B.Tech_9010
21A91A0401_2043,Mike Johnson_8432,ME_7308,mike.j@example.com_8199,7654321154,Mechanical_3308,M.Tech_6198
22A95A0101_5164,Sarah Wilson_2759,CE_5876,sarah.w@example.com_6349,6543210989,Civil_9006,B.Tech_4321
21A91A0501_1833,John Doe_4118,CSE_2643,john.doe@example.com_5136,9876543227,Computer Science_4239,B.Tech_2995
21A91A0401_2690,Mike Johnson_5898,ME_5925,mike.j@example.com_1964,7654321152,Mechanical_5220,M.Tech_5435
22A95A0101_2237,Sarah Wilson_3388,CE_9805,sarah.w@example.com_2026,6543211051,Civil_9837,B.Tech_2143
21A91A0501_5645,John Doe_7002,CSE_3671,john.doe@example.com_4940,9876543234,Computer Science_4007,B.Tech_5490
21A91A0401_7837,Mike Johnson_8774,ME_5500,mike.j@example.com_1835,7654321150,Mechanical_9298,M.Tech_8203
21A91A0401_8497,Mike Johnson_1621,ME_6485,mike.j@example.com_7292,7654321119,Mechanical_2754,M.Tech_5896
21A91A0401_7027,Mike Johnson_6997,ME_6342,mike.j@example.com_9203,7654321110,Mechanical_9018,M.Tech_4825
22A95A0101_6136,Sarah Wilson_4668,CE_2934,sarah.w@example.com_5198,6543211071,Civil_9532,B.Tech_6092
21A91A0502_8914,Jane Smith_8355,ECE_8334,jane.smith@example.com_1172,8765432111,Electronics_5614,B.Tech_9981
21A91A1205_5535,David Brown_9519,IT_3725,david.b@example.com_1045,9988776704,Information Tech_1270,B.Tech_4260
21A91A0502_3535,Jane Smith_3292,ECE_1993,jane.smith@example.com_9136,8765432119,Electronics_5561,B.Tech_2541
21A91A0502_9781,Jane Smith_2849,ECE_9425,jane.smith@example.com_6506,8765432164,Electronics_7904,B.Tech_4257
22A95A0101_3003,Sarah Wilson_3530,CE_1365,sarah.w@example.com_1289,6543211070,Civil_7146,B.Tech_2924
21A91A0502_5925,Jane Smith_1869,ECE_1700,jane.smith@example.com_6457,8765432191,Electronics_6137,B.Tech_9601
21A91A0401_6981,Mike Johnson_8040,ME_4986,mike.j@example.com_8222,7654321161,Mechanical_2366,M.Tech_4005
21A91A0502_9383,Jane Smith_4149,ECE_6200,jane.smith@example.com_7641,8765432188,Electronics_4833,B.Tech_7192
22A95A0101_3557,Sarah Wilson_7914,CE_7410,sarah.w@example.com_5920,6543211066,Civil_1577,B.Tech_7397
22A95A0101_7716,Sarah Wilson_3039,CE_8937,sarah.w@example.com_9138,6543211068,Civil_1826,B.Tech_2157
21A91A0401_1533,Mike Johnson_8207,ME_8337,mike.j@example.com_1470,7654321110,Mechanical_6334,M.Tech_4009
21A91A0502_3827,Jane Smith_6605,ECE_6518,jane.smith@example.com_5562,8765432200,Electronics_6957,B.Tech_5027
21A91A0501_5315,John Doe_2722,CSE_7534,john.doe@example.com_3900,9876543280,Computer Science_7668,B.Tech_4836
21A91A0501_8085,John Doe_6830,CSE_3916,john.doe@example.com_5051,9876543217,Computer Science_7230,B.Tech_3649
21A91A0502_3411,Jane Smith_6579,ECE_9331,jane.smith@example.com_6292,8765432181,Electronics_9244,B.Tech_5132
21A91A1205_7230,David Brown_9216,IT_7173,david.b@example.com_1563,9988776660,Information Tech_8464,B.Tech_3311
21A91A0401_8094,Mike Johnson_4008,ME_9745,mike.j@example.com_8428,7654321156,Mechanical_9726,M.Tech_9207
21A91A0502_9029,Jane Smith_5378,ECE_4189,jane.smith@example.com_7939,8765432177,Electronics_8183,B.Tech_1453
22A95A0101_8072,Sarah Wilson_7415,CE_4698,sarah.w@example.com_7055,6543210996,Civil_9148,B.Tech_9153
22A95A0101_9706,Sarah Wilson_6035,CE_9869,sarah.w@example.com_8341,6543211018,Civil_7801,B.Tech_2872
21A91A0502_4288,Jane Smith_3145,ECE_9477,jane.smith@example.com_3988,8765432122,Electronics_7632,B.Tech_5552
22A95A0101_6568,Sarah Wilson_1805,CE_9623,sarah.w@example.com_2333,6543211036,Civil_7462,B.Tech_9995
21A91A0501_3618,John Doe_7419,CSE_4678,john.doe@example.com_6097,9876543215,Computer Science_1824,B.Tech_9124
21A91A0401_7078,Mike Johnson_2308,ME_3081,mike.j@example.com_6131,7654321192,Mechanical_7799,M.Tech_1221
21A91A1205_7358,David Brown_8526,IT_3269,david.b@example.com_9349,9988776667,Information Tech_6174,B.Tech_7526
21A91A1205_2620,David Brown_5686,IT_7196,david.b@example.com_6313,9988776753,Information Tech_4309,B.Tech_5459
21A91A0501_2865,John Doe_8644,CSE_5166,john.doe@example.com_8884,9876543290,Computer Science_9168,B.Tech_3487
21A91A0502_2669,Jane Smith_5131,ECE_4091,jane.smith@example.com_9532,8765432116,Electronics_5992,B.Tech_5353
21A91A0401_8965,Mike Johnson_7670,ME_1918,mike.j@example.com_7959,7654321146,Mechanical_6549,M.Tech_7546
22A95A0101_1383,Sarah Wilson_7281,CE_1035,sarah.w@example.com_1438,6543211059,Civil_3955,B.Tech_9933
22A95A0101_7763,Sarah Wilson_6411,CE_3322,sarah.w@example.com_7685,6543211006,Civil_3900,B.Tech_4738
21A91A0501_5948,John Doe_5043,CSE_9594,john.doe@example.com_9495,9876543217,Computer Science_8995,B.Tech_4394
21A91A0501_1741,John Doe_6453,CSE_8504,john.doe@example.com_7567,9876543247,Computer Science_9977,B.Tech_3473
21A91A0502_2931,Jane Smith_2105,ECE_6329,jane.smith@example.com_1941,8765432182,Electronics_8876,B.Tech_3986
22A95A0101_5757,Sarah Wilson_6043,CE_5063,sarah.w@example.com_1929,6543210989,Civil_4498,B.Tech_2370
21A91A0401_5846,Mike Johnson_8130,ME_7944,mike.j@example.com_2680,7654321152,Mechanical_2512,M.Tech_1863
21A91A0401_6385,Mike Johnson_4650,ME_7219,mike.j@example.com_8034,7654321182,Mechanical_8412,M.Tech_1572
21A91A0502_8772,Jane Smith_4288,ECE_4638,jane.smith@example.com_1798,8765432135,Electronics_7191,B.Tech_7995
21A91A0501_6835,John Doe_9813,CSE_2919,john.doe@example.com_2310,9876543237,Computer Science_4453,B.Tech_2646
22A95A0101_3594,Sarah Wilson_8521,CE_2472,sarah.w@example.com_1988,6543211071,Civil_9649,B.Tech_5002
21A91A0401_4970,Mike Johnson_6898,ME_2572,mike.j@example.com_9053,7654321144,Mechanical_5472,M.Tech_2043
21A91A0502_7477,Jane Smith_4941,ECE_6005,jane.smith@example.com_6886,8765432123,Electronics_5455,B.Tech_5912
21A91A0401_1395,Mike Johnson_2387,ME_6025,mike.j@example.com_5864,7654321103,Mechanical_6709,M.Tech_3469
21A91A1205_8005,David Brown_1744,IT_7471,david.b@example.com_5587,9988776657,Information Tech_3516,B.Tech_7993
21A91A0502_7508,Jane Smith_8149,ECE_9510,jane.smith@example.com_1407,8765432157,Electronics_3266,B.Tech_7579
21A91A0501_2643,John Doe_9231,CSE_9398,john.doe@example.com_9526,9876543245,Computer Science_7490,B.Tech_5302
21A91A0502_5191,Jane Smith_4212,ECE_2328,jane.smith@example.com_7119,8765432137,Electronics_4812,B.Tech_6135
21A91A0501_6313,John Doe_2041,CSE_8263,john.doe@example.com_2512,9876543255,Computer Science_5633,B.Tech_8614
21A91A0502_9319,Jane Smith_3489,ECE_2168,jane.smith@example.com_5989,8765432178,Electronics_4547,B.Tech_2430
22A95A0101_3923,Sarah Wilson_2993,CE_9919,sarah.w@example.com_1386,6543211025,Civil_7174,B.Tech_9691
22A95A0101_2110,Sarah Wilson_3239,CE_4610,sarah.w@example.com_5404,6543210993,Civil_9436,B.Tech_9510
21A91A0401_7232,Mike Johnson_7763,ME_2065,mike.j@example.com_3474,7654321168,Mechanical_6870,M.Tech_5370
21A91A1205_9414,David Brown_7472,IT_8009,david.b@example.com_1138,9988776678,Information Tech_4863,B.Tech_4464
22A95A0101_3063,Sarah Wilson_8848,CE_2930,sarah.w@example.com_1994,6543211018,Civil_9085,B.Tech_9669
21A91A0401_7831,Mike Johnson_8874,ME_9460,mike.j@example.com_4403,7654321160,Mechanical_4242,M.Tech_6003
21A91A1205_5984,David Brown_1545,IT_1154,david.b@example.com_9265,9988776693,Information Tech_3692,B.Tech_4486
21A91A0401_4349,Mike Johnson_1324,ME_4819,mike.j@example.com_4295,7654321127,Mechanical_9877,M.Tech_5481
22A95A0101_8586,Sarah Wilson_6104,CE_3954,sarah.w@example.com_9181,6543211040,Civil_7750,B.Tech_1101
21A91A0502_6034,Jane Smith_8394,ECE_7547,jane.smith@example.com_2005,8765432154,Electronics_3582,B.Tech_4182
21A91A0501_8909,John Doe_1001,CSE_6180,john.doe@example.com_8070,9876543245,Computer Science_7723,B.Tech_5340
21A91A1205_9354,David Brown_9921,IT_8069,david.b@example.com_9427,9988776741,Information Tech_6300,B.Tech_5726
21A91A0501_8312,John Doe_4804,CSE_2997,john.doe@example.com_7383,9876543253,Computer Science_1885,B.Tech_3127
21A91A0401_9002,Mike Johnson_9702,ME_7008,mike.j@example.com_5356,7654321134,Mechanical_5050,M.Tech_1856
21A91A0401_6400,Mike Johnson_9381,ME_3709,mike.j@example.com_5257,7654321110,Mechanical_9139,M.Tech_9153
21A91A1205_7429,David Brown_7480,IT_9628,david.b@example.com_1132,9988776709,Information Tech_6261,B.Tech_1211
22A95A0101_7237,Sarah Wilson_2980,CE_6320,sarah.w@example.com_6747,6543211016,Civil_1229,B.Tech_6299
22A95A0101_2140,Sarah Wilson_5697,CE_5193,sarah.w@example.com_8609,6543211068,Civil_1410,B.Tech_2553
21A91A1205_6442,David Brown_4541,IT_6382,david.b@example.com_3789,9988776721,Information Tech_2273,B.Tech_8106
21A91A0501_3076,John Doe_3798,CSE_1206,john.doe@example.com_4455,9876543272,Computer Science_1932,B.Tech_9646
21A91A0501_7058,John Doe_2629,CSE_4566,john.doe@example.com_3434,9876543273,Computer Science_1965,B.Tech_1023
22A95A0101_3651,Sarah Wilson_7282,CE_8740,sarah.w@example.com_7568,6543210988,Civil_5939,B.Tech_8226
22A95A0101_4090,Sarah Wilson_3644,CE_6797,sarah.w@example.com_8348,6543210997,Civil_3774,B.Tech_3404
21A91A0502_7624,Jane Smith_2318,ECE_3310,jane.smith@example.com_7349,8765432207,Electronics_5099,B.Tech_3535
21A91A1205_3345,David Brown_4883,IT_6301,david.b@example.com_1589,9988776693,Information Tech_1691,B.Tech_4878
21A91A1205_9391,David Brown_8985,IT_9523,david.b@example.com_3199,9988776706,Information Tech_6940,B.Tech_1958
21A91A1205_2348,David Brown_4409,IT_2371,david.b@example.com_5982,9988776744,Information Tech_8766,B.Tech_4325
22A95A0101_7036,Sarah Wilson_8467,CE_2836,sarah.w@example.com_8777,6543211030,Civil_1528,B.Tech_9282
21A91A0401_9325,Mike Johnson_1952,ME_8103,mike.j@example.com_6363,7654321146,Mechanical_7255,M.Tech_3223
21A91A1205_8201,David Brown_9789,IT_1614,david.b@example.com_3319,9988776704,Information Tech_1808,B.Tech_4875
21A91A0501_3435,John Doe_1909,CSE_6837,john.doe@example.com_3535,9876543268,Computer Science_7687,B.Tech_6239
21A91A0501_4005,John Doe_3752,CSE_7954,john.doe@example.com_2688,9876543308,Computer Science_3104,B.Tech_9052
22A95A0101_5046,Sarah Wilson_9995,CE_1205,sarah.w@example.com_2014,6543210989,Civil_8925,B.Tech_3449
21A91A1205_3225,David Brown_9558,IT_2430,david.b@example.com_6232,9988776682,Information Tech_7142,B.Tech_7091
22A95A0101_6819,Sarah Wilson_2159,CE_6441,sarah.w@example.com_3657,6543210995,Civil_5410,B.Tech_1765
22A95A0101_4809,Sarah Wilson_9764,CE_9564,sarah.w@example.com_1793,6543211016,Civil_7946,B.Tech_7271
21A91A1205_7484,David Brown_4755,IT_2484,david.b@example.com_4809,9988776683,Information Tech_5681,B.Tech_2365
21A91A1205_3038,David Brown_7699,IT_4534,david.b@example.com_1175,9988776670,Information Tech_9321,B.Tech_5246
22A95A0101_2999,Sarah Wilson_9958,CE_6171,sarah.w@example.com_4037,6543211068,Civil_4816,B.Tech_1661
21A91A0501_3153,John Doe_7332,CSE_2910,john.doe@example.com_6391,9876543218,Computer Science_9364,B.Tech_9988
21A91A0502_8963,Jane Smith_4663,ECE_2309,jane.smith@example.com_6545,8765432142,Electronics_7255,B.Tech_6581
21A91A0501_9546,John Doe_2659,CSE_5848,john.doe@example.com_3413,9876543292,Computer Science_2073,B.Tech_9818
21A91A0502_5429,Jane Smith_8407,ECE_5190,jane.smith@example.com_8717,8765432165,Electronics_8588,B.Tech_4160
21A91A0502_3692,Jane Smith_2549,ECE_8072,jane.smith@example.com_5838,8765432198,Electronics_2497,B.Tech_2360
21A91A0502_9799,Jane Smith_3559,ECE_4629,jane.smith@example.com_8842,8765432154,Electronics_2494,B.Tech_6258
21A91A0502_2172,Jane Smith_3391,ECE_4439,jane.smith@example.com_5568,8765432202,Electronics_6701,B.Tech_6741
22A95A0101_4443,Sarah Wilson_1682,CE_7232,sarah.w@example.com_9435,6543210994,Civil_3717,B.Tech_6615
21A91A1205_1080,David Brown_5983,IT_4306,david.b@example.com_4354,9988776660,Information Tech_6650,B.Tech_4589
21A91A1205_7948,David Brown_2000,IT_2818,david.b@example.com_2732,9988776720,Information Tech_9940,B.Tech_6541
21A91A0502_7462,Jane Smith_6261,ECE_8416,jane.smith@example.com_5769,8765432202,Electronics_1214,B.Tech_6501
21A91A0502_1373,Jane Smith_5620,ECE_9166,jane.smith@example.com_1205,8765432180,Electronics_8052,B.Tech_5540
21A91A1205_3335,David Brown_2297,IT_2770,david.b@example.com_3267,9988776746,Information Tech_9748,B.Tech_6993
21A91A0502_2449,Jane Smith_4703,ECE_1727,jane.smith@example.com_2702,8765432169,Electronics_8989,B.Tech_2889
21A91A0501_9348,John Doe_3872,CSE_6237,john.doe@example.com_8440,9876543260,Computer Science_2596,B.Tech_8413
21A91A0401_6834,Mike Johnson_8088,ME_7510,mike.j@example.com_8556,7654321141,Mechanical_2224,M.Tech_7334
21A91A0401_6486,Mike Johnson_4654,ME_2270,mike.j@example.com_2171,7654321179,Mechanical_5045,M.Tech_7821
21A91A0502_2933,Jane Smith_8680,ECE_7951,jane.smith@example.com_2079,8765432167,Electronics_9809,B.Tech_7987
21A91A0501_4219,John Doe_5694,CSE_8752,john.doe@example.com_9346,9876543285,Computer Science_2976,B.Tech_1688
21A91A0401_8647,Mike Johnson_4206,ME_9245,mike.j@example.com_9774,7654321137,Mechanical_2427,M.Tech_2224
21A91A0502_6657,Jane Smith_7976,ECE_6346,jane.smith@example.com_4605,8765432116,Electronics_2351,B.Tech_4629
21A91A0501_3552,John Doe_3877,CSE_5199,john.doe@example.com_2754,9876543274,Computer Science_2238,B.Tech_3747
21A91A0401_4715,Mike Johnson_3605,ME_7241,mike.j@example.com_7893,7654321137,Mechanical_3902,M.Tech_3268
22A95A0101_4898,Sarah Wilson_6853,CE_3221,sarah.w@example.com_6069,6543211072,Civil_6663,B.Tech_7910
21A91A0401_9196,Mike Johnson_9461,ME_1297,mike.j@example.com_2077,7654321173,Mechanical_7520,M.Tech_5857
21A91A0502_1097,Jane Smith_9736,ECE_6271,jane.smith@example.com_7842,8765432202,Electronics_3018,B.Tech_9573
21A91A0501_6660,John Doe_7370,CSE_4500,john.doe@example.com_5764,9876543257,Computer Science_7523,B.Tech_6251
21A91A0401_3900,Mike Johnson_7122,ME_7510,mike.j@example.com_1603,7654321152,Mechanical_6553,M.Tech_7728
21A91A0502_1593,Jane Smith_2070,ECE_2197,jane.smith@example.com_9625,8765432190,Electronics_7967,B.Tech_7406
21A91A0401_8563,Mike Johnson_8665,ME_4249,mike.j@example.com_7037,7654321180,Mechanical_1877,M.Tech_3225
22A95A0101_6221,Sarah Wilson_3985,CE_6175,sarah.w@example.com_5459,6543211024,Civil_2726,B.Tech_3073
21A91A0401_5897,Mike Johnson_3630,ME_6732,mike.j@example.com_5293,7654321101,Mechanical_3412,M.Tech_6369
21A91A1205_3873,David Brown_3506,IT_5394,david.b@example.com_5995,9988776747,Information Tech_5271,B.Tech_9705
22A95A0101_4337,Sarah Wilson_1245,CE_5676,sarah.w@example.com_3074,6543211028,Civil_2580,B.Tech_7422
21A91A1205_3099,David Brown_1727,IT_6499,david.b@example.com_1989,9988776730,Information Tech_1592,B.Tech_2688
21A91A0502_5626,Jane Smith_1594,ECE_3981,jane.smith@example.com_4760,8765432131,Electronics_4672,B.Tech_8721
21A91A1205_7115,David Brown_1978,IT_3168,david.b@example.com_2625,9988776694,Information Tech_5036,B.Tech_9723
21A91A0502_3876,Jane Smith_4812,ECE_9804,jane.smith@example.com_2268,8765432164,Electronics_5935,B.Tech_6081
21A91A0401_9831,Mike Johnson_8720,ME_4908,mike.j@example.com_6398,7654321128,Mechanical_4727,M.Tech_6075
21A91A0502_2745,Jane Smith_9990,ECE_1020,jane.smith@example.com_8950,8765432184,Electronics_2378,B.Tech_4156
21A91A0502_8118,Jane Smith_8466,ECE_1492,jane.smith@example.com_5811,8765432116,Electronics_3901,B.Tech_4305
21A91A0502_9025,Jane Smith_7684,ECE_7144,jane.smith@example.com_6503,8765432152,Electronics_3214,B.Tech_1378
21A91A0401_2091,Mike Johnson_3609,ME_9674,mike.j@example.com_8563,7654321142,Mechanical_6187,M.Tech_9337
